"","ds","dep_var","trend","season","holiday","tv_S","ooh_S","print_S","facebook_S","intercept","depVarHat","solID","cluster","top_sol"
"54",2017-01-09,2042143.33333333,0,5815620.44539396,0,1.42920995848832,15.5463200578303,3.14717425689052,10.2566344004004,1294760.42201489,7110411.24674753,"1_43_6",4,TRUE
"55",2017-01-16,2113358.33333333,0,3790757.99232214,0,0.444351754184923,7.21109790287458,0.473199574451314,12.7858144207938,1294760.42201489,5085539.32880068,"1_43_6",4,TRUE
"56",2017-01-23,2179918.33333333,0,2708553.34310455,0,0.0612740120087929,2.82801317006411,7.53218621276765,15.3242047191368,1294760.42201489,4003339.51079756,"1_43_6",4,TRUE
"57",2017-01-30,2370613.33333333,0,2303461.66975283,0,2.38805842040514,1.02573396035238,0.344860930643749,7.47317831790577,1294760.42201489,3598233.32359936,"1_43_6",4,TRUE
"58",2017-02-06,1814556.66666667,0,1791297.59550707,0,0.349094140420289,0.360887506498709,0.0135940966787911,0.0703185554216527,1294760.42201489,3086058.81141626,"1_43_6",4,TRUE
"59",2017-02-13,1951668.33333333,0,847639.598770371,0,0.0480050514153945,16.3323531603653,0.000532454463105999,18.0736231705057,1294760.42201489,2142434.4752991,"1_43_6",4,TRUE
"60",2017-02-20,1918238.33333333,0,-276297.7127238,0,0.00654401502116112,7.70854528924774,5.91695601772147,0.212555150060204,1294760.42201489,1018476.55389156,"1_43_6",4,TRUE
"61",2017-02-27,1472390,0,-1355441.95124244,0,0.000891010301971227,3.05123645184186,0.261419992304315,38.725435325827,1294760.42201489,-60639.4902447704,"1_43_6",4,TRUE
"62",2017-03-06,1477865,0,-2491371.77210854,0,0.000121297111927211,1.11094977938133,12.1964618725698,0.887400025615444,1294760.42201489,-1196597.15516067,"1_43_6",4,TRUE
"63",2017-03-13,1300166.66666667,0,-3740760.83972882,0,0.120891141823805,0.391424004374563,0.623789158425859,0.00742746492747464,1294760.42201489,-2445999.27418216,"1_43_6",4,TRUE
"64",2017-03-20,1160205,0,-4791452.7843272,0,0.0165145045146777,0.136278455634108,22.4180662234123,6.12629182467084e-05,1294760.42201489,-3496669.79139186,"1_43_6",4,TRUE
"65",2017-03-27,1356871.66666667,0,-5331335.51504285,0,0.00224920332149981,6.68937475825472,1.54225189947165,0.993943624093542,1294760.42201489,-4036565.86520847,"1_43_6",4,TRUE
"66",2017-04-03,1355833.33333333,0,-5635121.77550028,0,0.000306205817368392,2.59827721963553,0.0622357360405854,0.00833412160739078,1294760.42201489,-4340358.6843321,"1_43_6",4,TRUE
"67",2017-04-10,1176266.66666667,0,-6393304.51058131,535325.611958452,4.16844291832353e-05,26.2893697873951,0.00243993465556676,6.87421978208253e-05,1294760.42201489,-4563192.18468781,"1_43_6",4,TRUE
"68",2017-04-17,1955281.66666667,0,-7781279.70471882,22094080.1041598,0.0593012284050851,15.9515079140347,9.55470336775243e-05,5.66927672237338e-07,1294760.42201489,15607576.8323611,"1_43_6",4,TRUE
"69",2017-04-24,1029928.33333333,0,-8963506.19402698,0,0.00808653599936626,23.2452932725498,3.74142165452461e-06,4.67553603971037e-09,1294760.42201489,-7668722.51862854,"1_43_6",4,TRUE
"70",2017-05-01,2263143.33333333,0,-8901257.88155875,6620574.88213266,1.81790832360045,12.9719254418478,1.46505974725534e-07,3.85598342187027e-11,1294760.42201489,-985907.787577289,"1_43_6",4,TRUE
"71",2017-05-08,813771.666666667,0,-7683157.85617717,0,0.261143733496405,23.2430283323521,5.73685650253443e-09,3.18008630931648e-13,1294760.42201489,-6388373.9299902,"1_43_6",4,TRUE
"72",2017-05-15,880871.666666667,0,-6716947.71727185,0,0.035819073632901,12.9698866237237,2.24642868683671e-10,2.62266400766595e-15,1294760.42201489,-5422174.28955126,"1_43_6",4,TRUE
"73",2017-05-22,919185,0,-7324522.37480314,-2155446.45263929,0.00488111588686807,11.267092700314,8.79652792828085e-12,3.03330143128854,1294760.42201489,-8185194.10015229,"1_43_6",4,TRUE
"74",2017-05-29,826321.666666667,0,-9246837.22777461,0,0.000664563917174265,4.77791571160205,2.16382537243303,0.0263365477512415,1294760.42201489,-7952069.83701753,"1_43_6",4,TRUE
"75",2017-06-05,833798.333333333,0,-10831232.8922735,12462628.7454868,0.0968328301924885,9.73080243462912,0.0884068361120723,1.72065686362607,1294760.42201489,2926167.91192721,"1_43_6",4,TRUE
"76",2017-06-12,746271.666666667,0,-10762320.3619577,0,0.0132187953719992,4.00316259192069,0.00346771141729914,0.0146059190190825,1294760.42201489,-9467555.90548782,"1_43_6",4,TRUE
"77",2017-06-19,1036406.66666667,0,-9362590.69985918,0,1.81232496879043,1.4818210700166,0.000135797113753956,0.000253304612526362,1294760.42201489,-8067826.98330915,"1_43_6",4,TRUE
"78",2017-06-26,927931.666666667,0,-7996690.47154046,0,0.260297519466767,17.9421424040531,0.726925850900874,2.08904918657971e-06,1294760.42201489,-6701911.12015771,"1_43_6",4,TRUE
"79",2017-07-03,1126943.33333333,0,-7386004.19849092,0,0.121326461814802,8.78379530718303,6.16369340414889,10.9229206666334,1294760.42201489,-6091217.78474019,"1_43_6",4,TRUE
"80",2017-07-10,1184220,0,-6902665.15449164,0,0.0165741805028953,3.54823075059798,0.273785924365942,0.109930609418654,1294760.42201489,-5607900.78395528,"1_43_6",4,TRUE
"81",2017-07-17,1315508.33333333,0,-5622665.92711527,0,0.14710614314961,15.2877251052063,29.1234336425372,0.0009082643004282,1294760.42201489,-4327860.94592722,"1_43_6",4,TRUE
"82",2017-07-24,1279360,0,-3703460.43130379,0,0.0201108759377168,7.05117116187733,2.58984363448823,7.4907018892466e-06,1294760.42201489,-2408690.34815573,"1_43_6",4,TRUE
"83",2017-07-31,1455811.66666667,0,-2282990.48433688,0,0.197064160131749,20.067385828408,0.394168961028929,6.17769291731348e-08,1294760.42201489,-988209.403702976,"1_43_6",4,TRUE
"84",2017-08-07,1553355,0,-2015871.06722215,0,0.0269796120267325,17.7910252478425,5.65335321350382,5.09483432375064e-10,1294760.42201489,-721087.173849184,"1_43_6",4,TRUE
"85",2017-08-14,1374855,0,-2129697.91209914,0,1.65682691223833,8.67946214252874,0.248354157951825,4.20178489083409e-12,1294760.42201489,-834926.905441038,"1_43_6",4,TRUE
"86",2017-08-21,1970110,0,-1258306.91491585,0,0.236845004697043,3.49911438541114,7.97957060153615,0.155430861320276,1294760.42201489,36465.3780598897,"1_43_6",4,TRUE
"87",2017-08-28,2336431.66666667,0,926225.499248434,0,13.6848964579644,1.28391796442482,0.369054271154267,0.0982311961755553,1294760.42201489,2221001.35736321,"1_43_6",4,TRUE
"88",2017-09-04,2002065,0,3286453.14842892,0,3.07448445238231,0.45367323756746,0.0145545874843881,0.000811444670018481,1294760.42201489,4581217.11396754,"1_43_6",4,TRUE
"89",2017-09-11,2027418.33333333,0,4523264.58969682,0,5.67548802619697,17.5137572414013,0.818117788877406,0.021424356050908,1294760.42201489,5818049.04049913,"1_43_6",4,TRUE
"90",2017-09-18,1886570,0,4613510.83918448,0,0.923543068778244,8.48991191092443,0.0325474185635172,0.00017675241213382,1294760.42201489,5908280.70737852,"1_43_6",4,TRUE
"91",2017-09-25,2529721.66666667,0,4669887.16253099,0,9.57843523339169,17.6613409528536,0.00127528401689836,0.913128006275053,1294760.42201489,5964675.73872536,"1_43_6",4,TRUE
"92",2017-10-02,2357930,0,5509072.95343821,978597.864110552,16.7020909450054,14.2699754935332,4.99385823555814e-05,0.00764610601379756,1294760.42201489,7782462.21932614,"1_43_6",4,TRUE
"93",2017-10-09,3003391.66666667,0,6778062.10532198,0,10.9689201654366,23.7780390984996,18.1595160965239,6.73347365940599,1294760.42201489,8072882.1672859,"1_43_6",4,TRUE
"94",2017-10-16,2283685,0,7669296.18338907,0,2.18259730290719,13.4583483988715,1.09224727371118,5.92505250555108,1294760.42201489,8964079.26364945,"1_43_6",4,TRUE
"95",2017-10-23,2584721.66666667,0,8158292.99803971,0,4.59054393741164,11.903348702265,0.0436870066798924,7.42561673914353,1294760.42201489,9453077.38325099,"1_43_6",4,TRUE
"96",2017-10-30,2565400,0,9040338.55299906,-3150491.07970517,1.04128143580772,5.11293390712099,0.00171212588504234,9.5563431537623,1294760.42201489,7184623.6075794,"1_43_6",4,TRUE
"97",2017-11-06,3407085,0,10668271.5512447,0,1.34416402592361,23.1770962971604,25.4327757571863,4.60869991173076,1294760.42201489,11963086.5359956,"1_43_6",4,TRUE
"98",2017-11-13,2803291.66666667,0,12090202.6214845,0,0.190349901322668,12.9106435369185,1.94790877690961,18.0399177227954,1294760.42201489,13384996.1323193,"1_43_6",4,TRUE
"99",2017-11-20,3303155,0,11891258.4019779,0,4.52920986898321,16.1209272218994,0.304213401392039,4.89298542201804,1294760.42201489,13186044.6713287,"1_43_6",4,TRUE
"100",2017-11-27,3103743.33333333,0,9883864.95799508,0,0.709039185572237,7.57303546862326,5.69277882421518,1.86442924567538,1294760.42201489,11178641.2192927,"1_43_6",4,TRUE
"101",2017-12-04,2793875,0,7585586.61924544,0,1.88500839690584,14.2468728712756,0.250298889712787,0.645305430106248,1294760.42201489,8880364.06874592,"1_43_6",4,TRUE
"102",2017-12-11,2260396.66666667,0,6759194.08328109,0,0.271335936393643,6.42529309994024,0.00984853311086286,2.04374225602352,1294760.42201489,8053963.25551581,"1_43_6",4,TRUE
"103",2017-12-18,2399176.66666667,0,7593624.00275288,0,5.87686703519512,14.4114512518812,0.00038572021501333,0.262787759886645,1294760.42201489,8888404.97625954,"1_43_6",4,TRUE
"104",2017-12-25,3827520,0,8572176.96834827,9669352.1836629,12.970540931978,6.52240105883796,12.4233586950836,14.2755015259257,1294760.42201489,19536335.7658283,"1_43_6",4,TRUE
"105",2018-01-01,3109461.66666667,0,8133648.22191525,4059008.62035972,2.81831894413824,2.52567874409696,4.68756302764063,7.32770781167087,1294760.42201489,13487434.6235584,"1_43_6",4,TRUE
"106",2018-01-08,2228128.33333333,0,6222393.89186035,0,0.417546274971917,2.41121124501806,0.201726353079379,10.2563053688565,1294760.42201489,7517167.60066449,"1_43_6",4,TRUE
"107",2018-01-15,2202593.33333333,0,4094002.32340005,0,2.75615672740623,0.868352771618012,14.4671680769728,0.101852113923942,1294760.42201489,5388780.93894463,"1_43_6",4,TRUE
"108",2018-01-22,1918293.33333333,0,2831114.9303515,0,0.407542737051303,10.9726567359795,26.8624059463038,0.000841405918424571,1294760.42201489,4125913.59581321,"1_43_6",4,TRUE
"109",2018-01-29,1862458.33333333,0,2362960.65383447,0,1.33593348529179,4.6257568181401,2.17423884615759,6.93929502068611e-06,1294760.42201489,3657729.21178545,"1_43_6",4,TRUE
"110",2018-02-05,1975951.66666667,0,1914956.7097732,0,0.189137725866425,1.73114042124273,1.94482481330656,0.00889308174893529,1294760.42201489,3209721.00578414,"1_43_6",4,TRUE
"111",2018-02-12,1827318.33333333,0,1040155.15054637,0,0.234524911937991,10.7479166117827,0.0791118016978578,7.33533373562908e-05,1294760.42201489,2334926.63418794,"1_43_6",4,TRUE
"112",2018-02-19,1656268.33333333,0,-77095.5644768808,0,0.0321431504039671,4.51081160609472,1.97151784513343,6.04956508319166e-07,1294760.42201489,1217671.37201122,"1_43_6",4,TRUE
"113",2018-02-26,1703790,0,-1164189.93532412,0,0.245204691145064,11.2049485370768,7.65610481913482,4.98916545688996e-09,1294760.42201489,130589.592948826,"1_43_6",4,TRUE
"114",2018-03-05,1488115,0,-2277226.60491841,0,0.0336172916161378,4.74565144511148,0.35151327432398,4.11463822061073e-11,1294760.42201489,-982461.052121507,"1_43_6",4,TRUE
"115",2018-03-12,1727330,0,-3519260.67107759,0,3.86003099644578,14.173284019662,22.9991776250379,3.39340273066021e-13,1294760.42201489,-2224459.21657006,"1_43_6",4,TRUE
"116",2018-03-19,1208246.66666667,0,-4637701.99985555,0,0.591180242882961,6.38209278551609,1.6138926711499,2.79858920153987e-15,1294760.42201489,-3342932.99067496,"1_43_6",4,TRUE
"117",2018-03-26,1388960,0,-5269555.18862512,535325.611958452,1.01563605373228,13.6749056608797,0.800020668113614,2.3080377251455e-17,1294760.42201489,-3439453.66408939,"1_43_6",4,TRUE
"118",2018-04-02,2408331.66666667,0,-5566661.63417321,22094080.1041598,0.142424748973019,6.09304432430114,0.0318162140870133,1.9034726989455e-19,1294760.42201489,17822185.1592867,"1_43_6",4,TRUE
"119",2018-04-09,1131721.66666667,0,-6203085.47032803,0,0.0194682471388979,5.17172544363485,0.00124661618684863,1.56982196441457e-21,1294760.42201489,-4908319.85587283,"1_43_6",4,TRUE
"120",2018-04-16,950015,0,-7513763.1808605,0,0.00265171580332662,1.95433845605259,4.8815957850034e-05,0.545028212325278,1294760.42201489,-6219000.2567784,"1_43_6",4,TRUE
"121",2018-04-23,801298.333333333,0,-8822097.11802203,0,0.000361007921860688,17.943439448971,1.91152891660367e-06,0.00453579035280856,1294760.42201489,-7527318.74766898,"1_43_6",4,TRUE
"122",2018-04-30,779838.333333334,0,-9020932.73535934,6620574.88213266,4.91448302004242e-05,8.7846939616355,7.48513327698537e-08,34.9232710329942,1294760.42201489,-1105553.72319757,"1_43_6",4,TRUE
"123",2018-05-07,889546.666666667,0,-7932629.20261274,-2155446.45263929,6.69013752830767e-06,12.1292659877962,2.93101598987536e-09,0.681301571409497,1294760.42201489,-8793302.42266289,"1_43_6",4,TRUE
"124",2018-05-14,862850,0,-6796899.63662775,0,9.10734358997666e-07,5.23398174347358,1.88930834283133,36.6955729778547,1294760.42201489,-5502095.39574888,"1_43_6",4,TRUE
"125",2018-05-21,2601601.66666667,0,-7086960.28141031,12462628.7454868,0.000685212398641559,7.62297751962788,0.0767684162679661,0.769177822636601,1294760.42201489,6670437.35570037,"1_43_6",4,TRUE
"126",2018-05-28,905008.333333334,0,-8873528.37886879,0,9.32803944873378e-05,3.0125435583736,0.764168406985199,0.187117248896649,1294760.42201489,-7578763.99293141,"1_43_6",4,TRUE
"127",2018-06-04,910551.666666667,0,-10650186.3206567,0,1.26983745471422e-05,1.09613183061716,0.0303691468596157,0.00154797122750463,1294760.42201489,-9355424.77058018,"1_43_6",4,TRUE
"128",2018-06-11,923853.333333333,0,-10903913.6138977,0,0.0736922990017074,0.386107871259651,1.27731216641857,1.27666733174438e-05,1294760.42201489,-9609151.45475774,"1_43_6",4,TRUE
"129",2018-06-18,982420,0,-9650384.72654584,0,0.0100531290382474,5.41605218702099,0.0512753771337155,1.05288657024244e-07,1294760.42201489,-8355618.82715015,"1_43_6",4,TRUE
"130",2018-06-25,1056811.66666667,0,-8187104.86025826,0,0.00136893740271562,2.05563812115246,6.06743452178632,2.6085351838754,1294760.42201489,-6892333.7052666,"1_43_6",4,TRUE
"131",2018-07-02,932326.666666667,0,-7454098.36798727,0,0.264387019337332,18.3865691108451,0.268945850339757,0.0224823459184662,1294760.42201489,-6159319.00358806,"1_43_6",4,TRUE
"132",2018-07-09,1126221.66666667,0,-7029566.04926763,0,0.0362673429205221,9.09490562802094,8.22599196172389,17.0722356788801,1294760.42201489,-5734771.19785213,"1_43_6",4,TRUE
"133",2018-07-16,1140006.66666667,0,-5921401.21662961,0,0.139560273679622,12.1673469548522,0.382591101926227,0.196148517397763,1294760.42201489,-4626627.90896787,"1_43_6",4,TRUE
"134",2018-07-23,1479303.33333333,0,-4045713.32288767,0,0.230468053832637,5.25449571109029,1.53056700316572,0.00162292753141848,1294760.42201489,-2750945.88371908,"1_43_6",4,TRUE
"135",2018-07-30,1647193.33333333,0,-2453138.57417858,0,0.0315834172040114,1.98855644007304,0.0617499167452945,1.33848813948994e-05,1294760.42201489,-1158376.07026053,"1_43_6",4,TRUE
"136",2018-08-06,2009478.33333333,0,-1996186.18994901,0,0.269843289164561,14.1356018506808,2.63518314200487,1.10387112277155e-07,1294760.42201489,-701408.727305726,"1_43_6",4,TRUE
"137",2018-08-13,1523443.33333333,0,-2147604.0937003,0,0.037021669187742,6.36002382798106,0.108692224875429,4.07168232164065,1294760.42201489,-852833.094265364,"1_43_6",4,TRUE
"138",2018-08-20,1420118.33333333,0,-1523049.15681476,0,5.03034911145819,15.3808510369582,0.00426506050945301,0.0360028146476749,1294760.42201489,-228268.283331848,"1_43_6",4,TRUE
"139",2018-08-27,1673551.66666667,0,477738.153548355,0,0.800780503991181,7.10855623299484,0.000167024216477969,4.55430094049099,1294760.42201489,1772511.03936795,"1_43_6",4,TRUE
"140",2018-09-03,2061091.66666667,0,2921453.01909981,0,0.575988001419104,12.6427138393759,0.00721199258323102,0.0406176469909174,1294760.42201489,4216226.70764618,"1_43_6",4,TRUE
"141",2018-09-10,2144110,0,4406794.95431702,0,0.0797321759397981,5.51328298399342,0.00612533747639242,0.000335204764920768,1294760.42201489,5701560.97580761,"1_43_6",4,TRUE
"142",2018-09-17,2058653.33333333,0,4637226.97057783,0,0.0108789872690434,10.2530167495206,4.84652850478837,2.04152918587463,1294760.42201489,5932004.54454615,"1_43_6",4,TRUE
"143",2018-09-24,2208345,0,4611334.16425094,0,0.00435053217588693,9.17893101325211,0.209269901530022,0.0174247891213979,1294760.42201489,5906103.99624206,"1_43_6",4,TRUE
"144",2018-10-01,2603008.33333333,0,5303674.12780482,978597.864110552,17.6004715159437,8.48272043956557,0.349443943507345,0.0735849742911188,1294760.42201489,7577058.92015114,"1_43_6",4,TRUE
"145",2018-10-08,2313193.33333333,0,6560679.73344173,0,4.85816908052927,3.40702475060632,0.369967822580659,0.607744366807051,1294760.42201489,7855449.39836264,"1_43_6",4,TRUE
"146",2018-10-15,2813106.66666667,0,7554276.69348309,0,5.82296644352812,11.7792449465442,0.0875833443614956,1.21878360924529,1294760.42201489,8849056.02407632,"1_43_6",4,TRUE
"147",2018-10-22,2665110,0,8067998.22420643,0,0.952376080575265,5.04690974531844,0.00343535593193404,0.0102581436939422,1294760.42201489,9362764.65920064,"1_43_6",4,TRUE
