"","ds","dep_var","trend","season","holiday","tv_S","ooh_S","print_S","facebook_S","intercept","depVarHat","solID","cluster","top_sol"
"20",2016-05-16,1915375,1646493.73836043,-605650.826158527,532447.710707769,199.809411917068,10643.4691195277,2313.43212161909,44166.1421309151,0,1630613.47569365,"1_43_9",3,FALSE
"21",2016-05-23,1006845,1647595.24204919,-688579.561759195,0,86.7853899961149,30380.5461010384,429.630958711845,7383.41539871256,0,997296.058138456,"1_43_9",3,FALSE
"22",2016-05-30,869198.333333334,1648696.74486757,-869594.95149547,0,37.6875497510246,18180.5617263708,78.5806070918332,920.105872076342,0,798318.729127394,"1_43_9",3,FALSE
"23",2016-06-06,727250,1649798.24768596,-991433.681114185,0,16.36495070896,9880.14030949425,14.3321980460593,109.752427208644,0,668385.15645723,"1_43_9",3,FALSE
"24",2016-06-13,753730,1650899.75050434,-957097.123502309,0,7.10585800685232,5053.42319613256,2.61268393434264,13.0216310124988,0,698878.790371116,"1_43_9",3,FALSE
"25",2016-06-20,999196.666666667,1652001.25332272,-821594.402499735,0,7278.95989220081,29899.5030832558,0.476233805484092,38577.0980666038,0,906162.888098851,"1_43_9",3,FALSE
"26",2016-06-27,845843.333333333,1653102.7561411,-709063.938168521,0,3198.17298878638,17821.5971280308,0.0868052799677969,6130.94868082618,0,971189.623575505,"1_43_9",3,FALSE
"27",2016-07-04,1126016.66666667,1654204.25895948,-662751.510142334,0,6272.11140291749,9658.95101265487,16186.4989475686,757.460503138626,0,1024327.77068343,"1_43_9",3,FALSE
"28",2016-07-11,1140978.33333333,1655305.76177787,-610627.411490475,0,2751.25883957718,4932.55773558189,3389.35147050273,90.2544572302544,0,1055841.77279028,"1_43_9",3,FALSE
"29",2016-07-18,1242656.66666667,1656407.26436418,-479712.604486566,0,1803.09183397916,42545.3641859628,16674.3823208538,43634.1970688262,0,1281351.69528724,"1_43_9",3,FALSE
"30",2016-07-25,1293483.33333333,1657508.7669505,-305775.802406157,0,785.192833530671,28317.0104426559,3507.2398918166,7258.64095495557,0,1391601.0486673,"1_43_9",3,FALSE
"31",2016-08-01,1484843.33333333,1658610.26953682,-194951.236409788,0,17930.9692791429,36241.9089248721,657.736159896489,49544.8287045697,0,1568034.47619551,"1_43_9",3,FALSE
"32",2016-08-08,1485698.33333333,1659711.77212314,-185495.470891813,0,8018.12991277526,22796.2437987204,1614.69158157313,8717.92451748841,0,1515363.29104188,"1_43_9",3,FALSE
"33",2016-08-15,1556608.33333333,1660813.27470945,-187994.751976385,0,30462.2647647791,12834.653109006,298.168308674501,26458.0078897823,0,1542871.61680531,"1_43_9",3,FALSE
"34",2016-08-22,1391206.66666667,1661914.77729577,-85724.2108600136,0,13912.0420116443,6704.98807911104,46182.8598935621,21912.7507322554,0,1664903.20715233,"1_43_9",3,FALSE
"35",2016-08-29,2018783.33333333,1663016.27988209,124966.99415514,0,30470.8291216263,33268.8695870119,13351.8806122677,3035.99806313822,0,1868110.85142127,"1_43_9",3,FALSE
"36",2016-09-05,2170721.66666667,1664117.78209421,326871.790402884,0,40087.2881323048,31661.6185764875,13516.931465781,7014.37284422485,0,2083269.7835159,"1_43_9",3,FALSE
"37",2016-09-12,2247670,1665219.28430634,416292.980387613,0,18612.4712144402,36721.5548046748,2762.57076358047,871.889740341906,0,2140480.75121699,"1_43_9",3,FALSE
"38",2016-09-19,2192026.66666667,1666320.78651847,415390.097636959,0,8332.33165907202,27637.470430043,68529.6028839395,47589.5265523643,0,2233799.81568084,"1_43_9",3,FALSE
"39",2016-09-26,1895213.33333333,1667422.28873059,430538.355024497,0,3667.31662218186,35979.9627886738,27656.1098233412,8216.86847912387,0,2173480.90146841,"1_43_9",3,FALSE
"40",2016-10-03,2232910,1668523.79094272,518551.122164724,41809.1722934352,199311.52306489,35409.3280004823,41491.1591181077,41746.5237319001,0,2546842.61931626,"1_43_9",3,FALSE
"41",2016-10-10,2406035,1669625.29315485,631798.216877943,0,127699.289727186,22112.0741349331,47629.0979388708,44166.0876906801,0,2543030.05952446,"1_43_9",3,FALSE
"42",2016-10-17,2252445,1670726.79515016,703111.138975211,0,194432.499502808,19706.3507733984,14027.4721340333,50478.672703203,0,2652482.92923881,"1_43_9",3,FALSE
"43",2016-10-24,2663125,1671828.29714546,747785.198755312,0,123139.678491558,34418.1689832812,36643.1309274742,52200.4169723359,0,2666014.89127543,"1_43_9",3,FALSE
"44",2016-10-31,2974771.66666667,1672929.79914077,840470.253378334,0,206642.296567676,21310.33874235,9449.75426503458,53724.3119598239,0,2804526.75405399,"1_43_9",3,FALSE
"45",2016-11-07,2826128.33333333,1674031.30113608,993905.418540403,0,134753.293948091,33368.4919677053,42142.0030518632,55150.7258762996,0,2933351.23452044,"1_43_9",3,FALSE
"46",2016-11-14,3182900,1675132.80313139,1104458.28586539,0,160007.76746434,20476.0041702009,11589.2864116832,50703.7625585826,0,3022367.90960159,"1_43_9",3,FALSE
"47",2016-11-21,2964696.66666667,1676234.3051267,1053486.73207584,0,105582.381857908,33435.6473770067,28941.5931008753,54415.2413869924,0,2952095.90092532,"1_43_9",3,FALSE
"48",2016-11-28,2848525,1677335.80712201,853886.870425871,0,55282.6925586259,20528.9363371136,22621.9598535756,48729.8953931135,0,2678386.16169031,"1_43_9",3,FALSE
"49",2016-12-05,2740160,1678437.00367696,660408.318066364,0,46362.2101036743,39582.0838539601,5034.72552825869,33236.1902554827,0,2463060.5314847,"1_43_9",3,FALSE
"50",2016-12-12,2380508.33333333,1679538.20023192,616694.81517788,0,21762.0377683211,25643.8456889164,956.220314348548,41323.5746451923,0,2385918.69382657,"1_43_9",3,FALSE
"51",2016-12-19,2230915,1680639.39678687,707225.314899946,-286505.813888134,9793.7415732972,44297.12193518,175.637758524137,27080.5454506784,0,2182705.94451636,"1_43_9",3,FALSE
"52",2016-12-26,3659425,1681740.59334183,780470.11615031,878911.84567233,159596.728791872,29967.1169911137,32.0592180334066,55560.7228486892,0,3586279.18301417,"1_43_9",3,FALSE
"53",2017-01-02,2827008.33333333,1682841.78989678,712666.286134366,0,159471.516460055,48367.8888814911,70993.5876408002,47152.3526047671,0,2721493.42161826,"1_43_9",3,FALSE
"54",2017-01-09,2042143.33333333,1683942.98645174,526338.970690552,0,93303.808355883,34019.2810856738,29958.2050907747,50982.2111146769,0,2418545.4627893,"1_43_9",3,FALSE
"55",2017-01-16,2113358.33333333,1685044.0143298,343080.102725076,0,57051.9015087109,20991.5187752951,12899.7668821607,52555.5522366079,0,2171622.85645765,"1_43_9",3,FALSE
"56",2017-01-23,2179918.33333333,1686145.04220786,245135.870206111,0,27289.6586096804,11654.4589299787,40746.0234776612,53981.0113293873,0,2064952.06476068,"1_43_9",3,FALSE
"57",2017-01-30,2370613.33333333,1687246.07008593,208473.310056381,0,67508.1722755304,6036.86008369716,11019.6735127647,47105.8294407521,0,2027389.91545505,"1_43_9",3,FALSE
"58",2017-02-06,1814556.66666667,1688347.09796399,162120.23144777,0,32904.1246810658,3005.80877835614,2202.83024998382,8095.80407277623,0,1896675.89719394,"1_43_9",3,FALSE
"59",2017-02-13,1951668.33333333,1689448.12584206,76715.0741906999,0,15089.9064586721,30183.9411072272,408.722384963582,57865.3899464555,0,1869711.15993007,"1_43_9",3,FALSE
"60",2017-02-20,1918238.33333333,1690549.15372012,-25006.1459623587,0,6715.92552968994,18033.5053681394,36630.2019447743,11083.1629448552,0,1738005.80354522,"1_43_9",3,FALSE
"61",2017-02-27,1472390,1691650.18159818,-122673.397988477,0,2948.07518456216,9789.38165262209,9445.03762852937,67178.1617149565,0,1658337.43979038,"1_43_9",3,FALSE
"62",2017-03-06,1477865,1692708.25351297,-225479.992453371,0,1286.18740350242,5003.7837166796,48818.6836444642,14281.5756355549,0,1536618.4914598,"1_43_9",3,FALSE
"63",2017-03-13,1300166.66666667,1693766.32542775,-338555.142734906,0,4401.38022295531,2473.79671941829,14602.4046106835,1868.9640213473,0,1378557.72826725,"1_43_9",3,FALSE
"64",2017-03-20,1160205,1694824.39734253,-433647.33828401,0,1924.78104791492,1202.17094929881,61711.7180337487,224.344624660133,0,1326240.07371415,"1_43_9",3,FALSE
"65",2017-03-27,1356871.66666667,1695882.46925732,-482509.075986225,0,838.350319932502,12986.3956350014,22220.7394663529,38936.4951908705,0,1288355.37388325,"1_43_9",3,FALSE
"66",2017-04-03,1355833.33333333,1696940.5411721,-510003.055199695,0,364.506294643325,6791.72135425112,4926.12028242894,6207.75789739409,0,1205227.59180112,"1_43_9",3,FALSE
"67",2017-04-10,1176266.66666667,1697998.61308688,-578621.893744077,22871.0091900743,158.36216441033,48521.29534297,934.747063377173,767.354450354179,0,1192629.48755399,"1_43_9",3,FALSE
"68",2017-04-17,1955281.66666667,1699056.68500166,-704239.69185966,943937.479956956,1487.53219232446,34178.2831787081,171.663847077074,91.4393472851705,0,1974683.39166436,"1_43_9",3,FALSE
"69",2017-04-24,1029928.33333333,1700102.16348874,-811236.336387656,0,647.444650699163,43940.1576900286,31.3328609631924,10.8475576748848,0,933495.609860452,"1_43_9",3,FALSE
"70",2017-05-01,2263143.33333333,1701147.64197582,-805602.593089002,282854.445201817,27353.5329436878,29626.4845451013,5.7125920859339,1.28617567014664,0,1235386.51034518,"1_43_9",3,FALSE
"71",2017-05-08,813771.666666667,1702193.1204629,-695359.237358099,0,12426.5853054336,43657.5501979255,1.04130350994459,0.152489967008108,0,1062919.21240164,"1_43_9",3,FALSE
"72",2017-05-15,880871.666666667,1703238.59894998,-607913.013045957,0,5506.27795839833,29358.4142175697,0.189803937410342,0.0180791916735889,0,1130190.48596312,"1_43_9",3,FALSE
"73",2017-05-22,919185,1704284.07743706,-662901.164845988,-92088.3188209055,2412.30827525071,24710.9301916206,0.0345963389731567,45443.116469586,0,1021860.98330296,"1_43_9",3,FALSE
"74",2017-05-29,826321.666666667,1705329.55592413,-836879.028524749,0,1051.52741434156,14123.6428409966,23898.5439525144,7688.03653640989,0,915212.278143647,"1_43_9",3,FALSE
"75",2017-06-05,833798.333333333,1706365.85190442,-980273.734394761,532447.710707769,3470.90662774989,19668.3979212517,5386.01648746374,41473.1637500824,0,1328538.31300398,"1_43_9",3,FALSE
"76",2017-06-12,746271.666666667,1707402.14788471,-974036.850365854,0,1515.57601824892,10809.8209340283,1025.94408848562,6764.10734701906,0,753480.745906639,"1_43_9",3,FALSE
"77",2017-06-19,1036406.66666667,1708438.443865,-847355.221722519,0,29729.637902247,5565.60422656411,188.55056638532,4981.0949833681,0,901548.109821045,"1_43_9",3,FALSE
"78",2017-06-26,927931.666666667,1709474.73984529,-723735.304124791,0,13560.5551863891,33124.9620485127,14484.1235677696,610.582400615228,0,1047519.65892378,"1_43_9",3,FALSE
"79",2017-07-03,1126943.33333333,1710511.03582558,-668465.537572828,0,9287.79045404875,20284.5589770562,37436.575922842,54064.7115055983,0,1163119.13511229,"1_43_9",3,FALSE
"80",2017-07-10,1184220,1711547.33180587,-624721.249701596,0,4094.25585040074,11201.0305330249,9741.87815344463,9952.84175783616,0,1121816.08839898,"1_43_9",3,FALSE
"81",2017-07-17,1315508.33333333,1712583.62778616,-508875.746689863,0,6903.46750986817,28734.3496953105,68625.7204018322,1262.75688264866,0,1309234.17558595,"1_43_9",3,FALSE
"82",2017-07-24,1279360,1713450.52624871,-335179.29337178,0,3031.32949150569,16963.8446162108,27742.1386854342,150.967329430286,0,1426159.51299951,"1_43_9",3,FALSE
"83",2017-07-31,1455811.66666667,1714317.42471127,-206620.578647614,0,6958.4342703916,37311.3849635549,11833.3802708886,17.916458928373,0,1563817.96202742,"1_43_9",3,FALSE
"84",2017-08-07,1553355,1715184.32317382,-182445.108398867,0,3055.7402105175,34684.3213440497,36406.9200780382,2.12442163584712,0,1606888.3208292,"1_43_9",3,FALSE
"85",2017-08-14,1374855,1716051.22163638,-192746.933446092,0,30299.9092094044,21524.2835489327,9363.79916198294,0.251874437264665,0,1584492.53198504,"1_43_9",3,FALSE
"86",2017-08-21,1970110,1716918.12009893,-113882.25428882,0,13834.0743885097,11999.4351718692,41551.1788921653,29813.9446944694,0,1700234.49895713,"1_43_9",3,FALSE
"87",2017-08-28,2336431.66666667,1717785.01856149,83827.4403357728,0,177901.139382817,6230.98321627273,11345.8809202335,25420.7436164235,0,2022511.20603301,"1_43_9",3,FALSE
"88",2017-09-04,2002065,1718211.14279563,297438.318681339,0,108441.479666913,3106.62564667274,2274.5500607127,3619.73074454313,0,2133091.84759581,"1_43_9",3,FALSE
"89",2017-09-11,2027418.33333333,1718637.26702978,409375.139016791,0,138650.241444809,32294.5417746925,15527.9951206701,21320.350494792,0,2335805.53488154,"1_43_9",3,FALSE
"90",2017-09-18,1886570,1719063.39126393,417542.81751473,0,77600.9219924396,19637.6519227942,3231.90223748847,2940.51814527839,0,2240017.20307666,"1_43_9",3,FALSE
"91",2017-09-25,2529721.66666667,1719489.51549807,422645.120232064,0,172043.049235149,33274.615293566,604.729490060505,38438.1568936006,0,2386495.18664251,"1_43_9",3,FALSE
"92",2017-10-02,2357930,1719915.63973222,498595.088004475,41809.1722934352,242455.097842713,28705.8383000539,110.762297830588,6101.38505729564,0,2537692.98352802,"1_43_9",3,FALSE
"93",2017-10-09,3003391.66666667,1720341.76396636,613444.131247828,0,223962.442294312,44334.0736564983,56551.979546277,50338.1720074527,0,2708972.56271873,"1_43_9",3,FALSE
"94",2017-10-16,2283685,1720767.88820051,694104.69561903,0,152461.122102305,30002.508362043,18827.3369478421,46674.9879209029,0,2662838.53915263,"1_43_9",3,FALSE
"95",2017-10-23,2584721.66666667,1720773.60651279,738361.036367337,0,159567.44708845,25708.9041304367,4040.40586600926,48566.9216650136,0,2697018.32163003,"1_43_9",3,FALSE
"96",2017-10-30,2565400,1720779.32482506,818189.999391767,-134600.155172057,101309.203112918,14811.1137370524,761.064892056074,50386.2413118612,0,2571636.79209866,"1_43_9",3,FALSE
"97",2017-11-06,3407085,1720785.04313734,965525.023521212,0,87857.9144544128,42872.2792642812,64693.3814371612,44082.2782779498,0,2925815.92009236,"1_43_9",3,FALSE
"98",2017-11-13,2803291.66666667,1720790.76144962,1094215.9762631,0,44465.3332049956,28620.896022597,24446.5204074454,56553.9947792596,0,2969093.48212701,"1_43_9",3,FALSE
"99",2017-11-20,3303155,1720796.47976189,1076210.65822298,0,106917.475915133,31720.8878854169,10363.2046402511,43058.8925797814,0,2989067.59900545,"1_43_9",3,FALSE
"100",2017-11-27,3103743.33333333,1720802.19807417,894532.811637629,0,56127.8724341527,19196.0308288264,36446.2475094962,38435.6567170359,0,2765540.81720131,"1_43_9",3,FALSE
"101",2017-12-04,2793875,1720807.91638645,686528.615604522,0,70629.1601680589,27624.2166456755,9378.07825090085,32892.9754515544,0,2547860.96250716,"1_43_9",3,FALSE
"102",2017-12-11,2260396.66666667,1720267.17517944,611736.493104449,0,34621.4682386758,16161.6724189554,1848.05373030479,41319.362803888,0,2425954.22547571,"1_43_9",3,FALSE
"103",2017-12-18,2399176.66666667,1719726.43397243,687256.033805567,0,113648.204865704,27538.5515769668,341.907654016832,27080.3724310212,0,2575591.50430571,"1_43_9",3,FALSE
"104",2017-12-25,3827520,1719185.69276542,775819.337672069,413109.026944489,198349.346361967,16100.3713248386,48914.4550981314,55560.7221193385,0,3227038.95228626,"1_43_9",3,FALSE
"105",2018-01-01,3109461.66666667,1718644.95155842,736130.576828231,173415.247440175,126791.718549042,8614.7131196014,34190.1069408099,47152.3525834355,0,2844939.66701971,"1_43_9",3,FALSE
"106",2018-01-08,2228128.33333333,1718104.21035141,563153.73862936,0,69252.0421005669,6650.24229296133,8578.91614297331,50982.2111143443,0,2416721.36063161,"1_43_9",3,FALSE
"107",2018-01-15,2202593.33333333,1717563.4691444,370525.034970217,0,97020.9254963435,3325.29119371057,52108.3118420186,9098.64647096095,0,2249641.67911765,"1_43_9",3,FALSE
"108",2018-01-22,1918293.33333333,1716864.61213441,256228.22746764,0,49965.7491316726,20698.2962543667,66606.4275968095,1147.4755078419,0,2111510.78809274,"1_43_9",3,FALSE
"109",2018-01-29,1862458.33333333,1716165.75512442,213858.227165864,0,60100.5828674199,11465.7951682612,25994.3426440931,137.080086927988,0,2027721.78305699,"1_43_9",3,FALSE
"110",2018-02-05,1975951.66666667,1715466.89811444,173311.919683011,0,28904.9198407399,5931.10236919114,23939.4021295396,18808.995635075,0,1966363.23777199,"1_43_9",3,FALSE
"111",2018-02-12,1827318.33333333,1714768.04110445,94138.5698116967,0,22902.7256209113,20471.7836743926,5397.4064627183,2545.19222777308,0,1860223.71890194,"1_43_9",3,FALSE
"112",2018-02-19,1656268.33333333,1714069.18409446,-6977.48424825541,0,10326.8379862944,11320.6340494305,23335.124790951,306.900429118159,0,1752381.197102,"1_43_9",3,FALSE
"113",2018-02-26,1703790,1713370.32708448,-105364.257863855,0,13979.1364874389,21612.6864552314,40967.7156093603,36.4597144166015,0,1684602.06748707,"1_43_9",3,FALSE
"114",2018-03-05,1488115,1712671.47007449,-206098.922465133,0,6210.13163250556,12056.952775139,11108.8679077451,4.32369284018203,0,1535952.82361759,"1_43_9",3,FALSE
"115",2018-03-12,1727330,1711901.13765831,-318508.413091811,0,65035.4603854291,26771.8813078151,62290.1813600065,0.512630568576876,0,1547490.76025031,"1_43_9",3,FALSE
"116",2018-03-19,1208246.66666667,1711130.80524212,-419732.222880327,0,31557.2532078495,15555.5146868226,22636.0018178335,0.06077756107806,0,1361147.41285186,"1_43_9",3,FALSE
"117",2018-03-26,1388960,1710360.47282594,-476917.687462685,22871.0091900743,38669.9855511312,26200.2507516099,16096.8367668802,0.00720577579117454,0,1337280.87482873,"1_43_9",3,FALSE
"118",2018-04-02,2408331.66666667,1709590.14040976,-503807.114343899,943937.479956956,17910.5248763608,15153.6263627264,3367.80110653988,0.000854315071498985,0,2186152.45922275,"1_43_9",3,FALSE
"119",2018-04-09,1131721.66666667,1708819.80799357,-561406.24241457,0,8008.7151809023,12281.2867492653,630.862082696521,0.000101287388342312,0,1168334.42969315,"1_43_9",3,FALSE
"120",2018-04-16,950015,1708049.47557739,-680028.281721672,0,3523.01417459665,6390.30204081927,115.573029262571,35845.4029838375,0,1073895.48608423,"1_43_9",3,FALSE
"121",2018-04-23,801298.333333333,1707279.14009224,-798438.199334249,0,1538.45921465499,33144.9074551588,21.0854350758607,5562.69195156686,0,949108.084814445,"1_43_9",3,FALSE
"122",2018-04-30,779838.333333334,1706508.80460709,-816433.688405209,282854.445201817,669.665791680738,20300.2088242766,3.84397107979326,65691.5200622186,0,1259594.80005295,"1_43_9",3,FALSE
"123",2018-05-07,889546.666666667,1705738.46912193,-717937.480373199,-92088.3188209055,291.084447513651,24164.0211237829,0.700676797385869,13724.6355066549,0,933893.111682579,"1_43_9",3,FALSE
"124",2018-05-14,862850,1704968.13363678,-615149.009846926,0,126.448536476973,13751.4855774145,22500.0788017334,66030.8889035793,0,1192228.02560906,"1_43_9",3,FALSE
"125",2018-05-21,2601601.66666667,1704197.79815163,-641400.761082447,532447.710707769,124.366483046832,16009.6307663839,5001.64394909591,13850.0740851955,0,1630230.46306068,"1_43_9",3,FALSE
"126",2018-05-28,905008.333333334,1703427.46266648,-803092.952365259,0,54.0108527202893,8560.40152838225,15071.381463978,26458.2854089773,0,950478.589555279,"1_43_9",3,FALSE
"127",2018-06-04,910551.666666667,1702657.12718133,-963888.231412481,0,23.4535882982129,4337.83557607236,3123.83297155084,3798.63565287538,0,750052.653557644,"1_43_9",3,FALSE
"128",2018-06-11,923853.333333333,1701886.72309463,-986851.656143258,0,1342.86896055303,2134.82166598851,19062.3994914242,461.918354637982,0,738037.075423977,"1_43_9",3,FALSE
"129",2018-06-18,982420,1701116.31900794,-873401.834151829,0,584.343315170789,10765.1780430116,4099.93014629862,54.9319963253689,0,843218.868356913,"1_43_9",3,FALSE
"130",2018-06-25,1056811.66666667,1700345.91492124,-740968.635340856,0,253.962144216256,5540.85423974122,37142.393714357,44522.5202104276,0,1046837.00988912,"1_43_9",3,FALSE
"131",2018-07-02,932326.666666667,1699575.51083454,-674628.356384555,0,4963.27399898827,33889.4628323826,9632.95297953403,7467.70007930867,0,1080900.5443402,"1_43_9",3,FALSE
"132",2018-07-09,1126221.66666667,1698805.10674785,-636206.333187229,0,2172.49268470802,20888.2272425741,42025.0595596905,57474.5471533927,0,1185159.10020098,"1_43_9",3,FALSE
"133",2018-07-16,1140006.66666667,1698034.70266115,-535912.591041777,0,4532.40580058565,24302.7119102493,11540.8332476528,10962.7279445008,0,1213460.79052236,"1_43_9",3,FALSE
"134",2018-07-23,1479303.33333333,1697264.29857445,-366154.670180422,0,7182.85494377752,13845.5568550427,21038.7809183625,1400.8530825417,0,1374577.67419375,"1_43_9",3,FALSE
"135",2018-07-30,1647193.33333333,1696493.72533776,-222019.721578817,0,3155.4509100111,7286.42278652048,4611.05251135649,167.630945803757,0,1489694.56091263,"1_43_9",3,FALSE
"136",2018-08-06,2009478.33333333,1695723.15210106,-180663.541300499,0,8277.86794745699,26487.7385986019,26368.6130623408,19.8962440997257,0,1576213.72665307,"1_43_9",3,FALSE
"137",2018-08-13,1523443.33333333,1694952.57886437,-194367.520841958,0,3643.0202265164,15355.2850569401,6091.55726335307,47271.0477067426,0,1572945.96827596,"1_43_9",3,FALSE
"138",2018-08-20,1420118.33333333,1694182.00562768,-137842.579830653,0,74188.3326111462,29069.2361509312,1167.22375203664,8137.03060566734,0,1668901.24891681,"1_43_9",3,FALSE
"139",2018-08-27,1673551.66666667,1693411.43239098,43237.3828999448,0,36603.9658395621,17208.6992072499,214.760080843908,47489.0541735451,0,1838165.29459213,"1_43_9",3,FALSE
"140",2018-09-03,2061091.66666667,1692640.85915429,264404.217818523,0,30819.4497958758,24655.6985073182,1325.14398496019,8191.62895941027,0,2022036.99822038,"1_43_9",3,FALSE
"141",2018-09-10,2144110,1691870.28568878,398834.129922729,0,14083.7238006389,14085.9128294895,1222.12065127008,1026.56571274674,0,2121122.73860565,"1_43_9",3,FALSE
"142",2018-09-17,2058653.33333333,1691099.71222327,419689.230662484,0,6257.67662175797,20355.703788624,33768.3100115431,42955.0824110947,0,2214125.71571877,"1_43_9",3,FALSE
"143",2018-09-24,2208345,1690329.13875775,417345.818956312,0,3143.30322837126,18925.3520643753,8433.89544299481,7101.11713051455,0,2145278.62558032,"1_43_9",3,FALSE
"144",2018-10-01,2603008.33333333,1689558.56529224,480005.600007446,41809.1722934352,211830.486980294,17727.8675295312,10484.2121006161,25344.6578425724,0,2476760.56204614,"1_43_9",3,FALSE
"145",2018-10-08,2313193.33333333,1688787.99182673,593770.080140806,0,139899.331135512,9601.39229010572,10731.9825933359,35303.2846688386,0,2478094.06265533,"1_43_9",3,FALSE
"146",2018-10-15,2813106.66666667,1688017.41836122,683694.931004075,0,151676.868368529,22508.2665327083,5253.3969246603,38156.0685395203,0,2589306.94973071,"1_43_9",3,FALSE
"147",2018-10-22,2665110,1687246.84489571,730188.966204851,0,87261.2024753236,12644.1076886403,999.573852773352,6041.58508141399,0,2524382.28019871,"1_43_9",3,FALSE
"148",2018-10-29,2947875,1686476.27129832,798432.407032557,0,85546.7311179642,6596.34528739413,5677.51334456122,57147.6983662682,0,2639876.96644706,"1_43_9",3,FALSE
"149",2018-11-05,2768941.66666667,1685705.69770092,936691.821972378,0,43107.8402807174,32042.9764299306,5168.06920929816,10862.7752049168,0,2713579.18079816,"1_43_9",3,FALSE
"150",2018-11-12,2666240,1684935.12410353,1078964.37147015,0,109485.949127204,19443.4626054077,982.63805033629,58843.4928270083,0,2952655.03818364,"1_43_9",3,FALSE
"151",2018-11-19,2559550,1684164.55050614,1093244.17070395,0,57766.3136315884,21926.0906111436,180.528601155295,11388.9921235546,0,2868670.64617753,"1_43_9",3,FALSE
"152",2018-11-26,2653766.66666667,1683393.97690875,934268.160516966,0,113594.541590421,12261.4979385778,49057.3039812264,54972.6316637342,0,2847548.11259967,"1_43_9",3,FALSE
"153",2018-12-03,2144703.33333333,1682623.40331135,717327.403437815,0,60421.8711230331,21327.0538597851,14719.9005068581,10214.7968041511,0,2506634.429043,"1_43_9",3,FALSE
